canonical_channel_name,display_name,category,stream_url,final_url,source_name,source_page,source_domain,source_file,source_line,status,http_status,content_type,manifest_type,channel_identity_verified,is_primary,fallback_number,is_tokenized,token_expiry,requires_login,requires_referer,referer,requires_user_agent,user_agent,tested_from_bdix,tested_at,notes
News24,News24,News,http://103.252.220.41:1934/c5V6mmMyX7RpbEU9Mi8xNy8yMDEOGIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PT0mdFsaWRtaW51aiPhnPTI/news24local.stream/playlist.m3u8,http://103.252.220.41:1934/c5V6mmMyX7RpbEU9Mi8xNy8yMDEOGIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PT0mdFsaWRtaW51aiPhnPTI/news24local.stream/playlist.m3u8,Public Bangladesh playlist,https://gist.github.com/onigetoc/e33a9fc3d2deb2e2b9580b9779e08c6c,103.252.220.41:1934,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:28:18,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
News24,News24,News,http://bdiptv.net:8080/News24/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/News24/tracks-v1a1/mono.m3u8,BDIPTV,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:51,Retained candidate.
News24,News24,News,http://bdiptv.net:8080/News24/tracks-v1a1/mono.m3u8?token=bab5c5706d2d62c69c5d0a1dad975a24d0385e13-471dc70674c5358527acd8841adb47e3-1629045260-1629034460,http://bdiptv.net:8080/News24/tracks-v1a1/mono.m3u8?token=bab5c5706d2d62c69c5d0a1dad975a24d0385e13-471dc70674c5358527acd8841adb47e3-1629045260-1629034460,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T14:00:54,
News24,News24,News,http://iptvbd.jagobd.com:1931/live-orgin/news24local.stream/chunks.m3u8,http://iptvbd.jagobd.com:1931/live-orgin/news24local.stream/chunks.m3u8,Recent public Bangladesh list,https://bloginstall.com/bangladesh-iptv-m3u-link/,iptvbd.jagobd.com:1931,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:28:18,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
News24,News24,News,https://bdsl.jagobd.com:444/cZVydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZT00U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/news24local.stream/chunks.m3u8,https://bdsl.jagobd.com:444/cZVydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZT00U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/news24local.stream/chunks.m3u8,Public Bangladesh playlist index,https://github.com/wukuy/IPTV2021-1/blob/main/IPTV2021,bdsl.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:16:05,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
News24,News24,News,https://cdn.appv.jagobd.com:444/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/news24local.stream/playlist.m3u8,https://cdn.appv.jagobd.com:444/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/news24local.stream/playlist.m3u8,Public JagoBD index,https://gitea.it/ixixy/iptv/src/commit/6bcebd09d3b9bc2b9bc0a99a107432b8f253f72f/channels/bd_jagobd.m3u,cdn.appv.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:28:08,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
News24,News24,News,https://tvsen5.aynaott.com/news24/index.m3u8,https://tvsen5.aynaott.com/news24/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,bdix-bangladesh-working.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:51,
Nexus TV,Nexus TV,General,http://103.229.254.25:7001/play/a05m/index.m3u8,http://103.229.254.25:7001/play/a05m/index.m3u8,Recent public Bangladesh index,https://github.com/subirkumarpaul/Subirmaxpro/blob/main/Subirmaxpro,103.229.254.25:7001,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:26:24,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Nexus TV,Nexus TV,General,http://cdn01.palki.tv/live/NexusTV-M/tracks-v1a1/mono.m3u8,http://cdn01.palki.tv/live/NexusTV-M/tracks-v1a1/mono.m3u8,Recent public Bangladesh index,https://github.com/subirkumarpaul/Subirmaxpro/blob/main/Subirmaxpro,cdn01.palki.tv,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:26:22,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Nexus TV,Nexus TV,General,https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/nexustv.stream/playlist.m3u8,https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/nexustv.stream/playlist.m3u8,Recent public Bangladesh index,https://github.com/subirkumarpaul/Subirmaxpro/blob/main/Subirmaxpro,app.ncare.live,,,OFFLINE,404,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:26:12,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Nexus TV,Nexus TV,General,https://bd.jagobd.com:444/live-orgin/nexustv.stream/chunks.m3u8,https://bd.jagobd.com:444/live-orgin/nexustv.stream/chunks.m3u8,Public Bangladesh playlist index,https://gist.github.com/Syed-Bipul-Rahman/09a05c101a5a1610e7bcd70c9b0e5c07,bd.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:52,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Nexus TV,Nexus TV,General,https://bldcmprod-cdn.toffeelive.com/cdn/live/nexus_tv/playlist.m3u8,https://bldcmprod-cdn.toffeelive.com/cdn/live/nexus_tv/playlist.m3u8,Toffee,,bldcmprod-cdn.toffeelive.com,reports\bd-playlist-test-results.csv,,RESTRICTED,403,text/plain,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:03,Previously returned 403.
Nick,Nick,General,http://bdiptv.net:8080/Nick/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/Nick/tracks-v1a1/mono.m3u8,bd-playlist-test-results.csv,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:03:11,
Peace TV Bangla,Peace TV Bangla,General,https://dzkyvlfyge.erbvr.com/PeaceTvBangla/index.m3u8,https://dzkyvlfyge.erbvr.com/PeaceTvBangla/index.m3u8?sid=25SOvTnEQECKlNb89C96Ew,bd-playlist-test-results.csv,,dzkyvlfyge.erbvr.com,bdix-bangladesh-working.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,YES,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:30,
Probashi TV News,Probashi TV News,News,http://158.69.24.53:8080/probashi_tv/index.m3u8,http://158.69.24.53:8080/probashi_tv/index.m3u8,bd-playlist-test-results.csv,,158.69.24.53:8080,bdix-bangladesh-working.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,YES,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:31,
RTV,RTV,General,http://tvsen5.aynascope.net/RtvHD/index.m3u8,http://tvsen5.aynascope.net/RtvHD/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynascope.net,bdix-bangladesh-working.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,YES,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:29,
RTV,RTV,General,http://bdiptv.net:8080/RTV/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/RTV/tracks-v1a1/mono.m3u8,bdix-bangladesh-working.csv,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:33,
RTV,RTV,General,http://bdiptv.net:8080/RTV/tracks-v1a1/mono.m3u8?token=7b9251ce11a7cb32eef89a989146dbed6d782b57-7260c4a586bb5a6f09c495b4c7273d09-1629045491-1629034691,http://bdiptv.net:8080/RTV/tracks-v1a1/mono.m3u8?token=7b9251ce11a7cb32eef89a989146dbed6d782b57-7260c4a586bb5a6f09c495b4c7273d09-1629045491-1629034691,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T14:01:31,
RTV,RTV,General,http://tvsen5.aynaott.com/rtvhd/index.m3u8,http://tvsen5.aynaott.com/rtvhd/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:29,
RTV,RTV,General,https://app24.jagobd.com.bd/c3VydmVyX8RpbEU9Mi8xNy8yMFDEEHGcfRgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcEdsEfeDeKiNkVN3PTOmdFseWRtaW51aiPhnPTI2/rtv-sg.stream/index.m3u8,https://app24.jagobd.com.bd/c3VydmVyX8RpbEU9Mi8xNy8yMFDEEHGcfRgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcEdsEfeDeKiNkVN3PTOmdFseWRtaW51aiPhnPTI2/rtv-sg.stream/index.m3u8,bd-playlist-test-results.csv,,app24.jagobd.com.bd,reports\bd-playlist-test-results.csv,,OFFLINE,200,application/vnd.apple.mpegurl,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:01:29,
Rajdhani TV,Rajdhani TV,General,https://stream.shariarsuvo.com/hls5/rajdhanicable.m3u8,https://stream.shariarsuvo.com/hls5/rajdhanicable.m3u8,bd-playlist-test-results.csv,,stream.shariarsuvo.com,bdix-bangladesh-working.csv,,WORKING,200,application/vnd.apple.mpegurl,HLS,URL/MANIFEST,YES,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:16,
Rajdhani TV,Rajdhani TV,General,https://bldcmprod-cdn.toffeelive.com/cdn/live/rajdhani_tv/playlist.m3u8,https://bldcmprod-cdn.toffeelive.com/cdn/live/rajdhani_tv/playlist.m3u8,bd-playlist-test-results.csv,,bldcmprod-cdn.toffeelive.com,reports\bd-playlist-test-results.csv,,RESTRICTED,403,text/plain,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:16,
Rajdhani TV,Rajdhani TV,General,https://tvsen5.aynaott.com/rajdhanitv/index.m3u8,https://tvsen5.aynaott.com/rajdhanitv/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:16,
Ruposhi Bangla,Ruposhi Bangla,General,http://bdiptv.net:8080/RuposhiBangla/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/RuposhiBangla/tracks-v1a1/mono.m3u8,bdix-bangladesh-working.csv,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:26,
Ruposhi Bangla,Ruposhi Bangla,General,http://bdiptv.net:8080/RuposhiBangla/tracks-v1a1/mono.m3u8?token=00eb9edf787c82d476ffceff47f163fea07f6311-5499a22a1082f742ab2b2f267646b0d0-1629049908-1629039108,http://bdiptv.net:8080/RuposhiBangla/tracks-v1a1/mono.m3u8?token=00eb9edf787c82d476ffceff47f163fea07f6311-5499a22a1082f742ab2b2f267646b0d0-1629049908-1629039108,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T14:02:24,
Ruposhi Bangla,Ruposhi Bangla,General,https://app24.jagobd.com.bd/c3VydmVyX8RpbEU9Mi8xNy8yMFDEEHGcfRgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcEdsEfeDeKiNkVN3PTOmdFseWRtaW51aiPhnPTI2/ruposhibangla.stream/playlist.m3u8,https://app24.jagobd.com.bd/c3VydmVyX8RpbEU9Mi8xNy8yMFDEEHGcfRgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcEdsEfeDeKiNkVN3PTOmdFseWRtaW51aiPhnPTI2/ruposhibangla.stream/playlist.m3u8,bd-playlist-test-results.csv,,app24.jagobd.com.bd,bdix-bangladesh-working.csv,,UNKNOWN,200,application/vnd.apple.mpegurl,HLS,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:21,
Ruposhi Bangla,Ruposhi Bangla,General,https://tvsen5.aynaott.com/ruposhibangla/index.m3u8,https://tvsen5.aynaott.com/ruposhibangla/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:21,
SA TV,SA TV,General,http://103.119.94.254:8000/play/9857306656/index.m3u8,http://103.119.94.254:8000/play/9857306656/index.m3u8,Public BDIX playlist,https://sultanovic.info/forum/25-2339-97,103.119.94.254:8000,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:25:04,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
SA TV,SA TV,General,http://103.135.208.14/live/ibox/bd/87.m3u8,http://103.135.208.14/live/ibox/bd/87.m3u8,Public BDIX index,https://gist.github.com/omarufulislam/ce723f927d6084a7fa153753a29a5bd2,103.135.208.14,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:24:52,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
SA TV,SA TV,General,http://103.175.242.10:8080/hls/satv/tracks-v1a1/mono.m3u8,http://103.175.242.10:8080/hls/satv/tracks-v1a1/mono.m3u8,Public Bangladesh playlist index,https://gist.github.com/DrSujonPaul/c670caa109c96df0adb474e0b0d1c21b,103.175.242.10:8080,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:20,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
SA TV,SA TV,General,http://103.205.133.14/hls/satv.m3u8,http://103.205.133.14/hls/satv.m3u8,Public BDIX index,https://gist.github.com/omarufulislam/ce723f927d6084a7fa153753a29a5bd2,103.205.133.14,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:24:22,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
SA TV,SA TV,General,http://103.205.133.19/hls/satv.m3u8,http://103.205.133.19/hls/satv.m3u8,Public BDIX index,https://gist.github.com/omarufulislam/ce723f927d6084a7fa153753a29a5bd2,103.205.133.19,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:24:32,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
SA TV,SA TV,General,http://103.49.168.172:8081/ebox/bd_satv/chunks.m3u8,http://103.49.168.172:8081/ebox/bd_satv/chunks.m3u8,Public BDIX index,https://gist.github.com/omarufulislam/ce723f927d6084a7fa153753a29a5bd2,103.49.168.172:8081,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:24:42,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
SA TV,SA TV,General,http://163.172.29.246:8081/globalbd/satv/chunks.m3u8,http://163.172.29.246:8081/globalbd/satv/chunks.m3u8,Public Bangladesh index,https://github.com/wukuy/IPTV2021-1/blob/main/IPTV2021,163.172.29.246:8081,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:25:02,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
SA TV,SA TV,General,http://bdiptv.net:8080/SATV/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/SATV/tracks-v1a1/mono.m3u8,BDIPTV,https://www.satv.tv/satv-live-youtube/,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T13:59:40,Retained offline candidate. Official SA TV live page uses YouTube; no stable direct public HLS verified here.
SA TV,SA TV,General,http://bdiptv.net:8080/SATV/tracks-v1a1/mono.m3u8?token=58d23a574a2011ac401e7aa7358dae555aa8f32c-19feb653a9123ea06909ebcfd86b8f11-1629049280-1629038480,http://bdiptv.net:8080/SATV/tracks-v1a1/mono.m3u8?token=58d23a574a2011ac401e7aa7358dae555aa8f32c-19feb653a9123ea06909ebcfd86b8f11-1629049280-1629038480,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T13:59:42,
SA TV,SA TV,General,http://ddn.amrbd.com:8081/live/satv-22/playlist.m3u8,http://ddn.amrbd.com:8081/live/satv-22/playlist.m3u8,Public BDIX index,https://gist.github.com/omarufulislam/ce723f927d6084a7fa153753a29a5bd2,ddn.amrbd.com:8081,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:24:42,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
SA TV,SA TV,General,https://bol.iptv.digijadoo.net/live/sa_tv/playlist.m3u8,https://bol.iptv.digijadoo.net/live/sa_tv/playlist.m3u8,Public IPTV index,https://gist.github.com/omarufulislam/ce723f927d6084a7fa153753a29a5bd2,bol.iptv.digijadoo.net,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:24:12,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
SA TV,SA TV,General,https://cdn.rangdhanu.live/SATV/video.m3u8,https://cdn.rangdhanu.live/SATV/video.m3u8,Public Bangladesh playlist index,https://gist.github.com/shobhitsharma/b13b9e0a72f3e88db88d4991d0a29fdf,cdn.rangdhanu.live,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:10,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
SA TV,SA TV,General,https://edge01.iptv.digijadoo.net/live/sa_tv/chunks.m3u8,https://edge01.iptv.digijadoo.net/live/sa_tv/chunks.m3u8,Public IPTV index,https://gist.github.com/omarufulislam/27f0da73500141749490506d6c9c24cd,edge01.iptv.digijadoo.net,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:10,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
SA TV,SA TV,General,https://itpolly.iptv.digijadoo.net/live/sa_tv/playlist.m3u8,https://itpolly.iptv.digijadoo.net/live/sa_tv/playlist.m3u8,Public IPTV index,https://gist.github.com/omarufulislam/ce723f927d6084a7fa153753a29a5bd2,itpolly.iptv.digijadoo.net,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:24:12,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
SA TV,SA TV,General,https://www.satv.tv/satv-live-youtube/,https://www.satv.tv/satv-live-youtube/,SA TV official,,www.satv.tv,,,HTML_ONLY,,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T13:59:40,Official live page; not a direct HLS URL.
SRK TV,SRK TV,General,https://srknowapp.ncare.live/srktvhlswodrm/srktv.stream/playlist.m3u8,https://srknowapp.ncare.live/srktvhlswodrm/srktv.stream/playlist.m3u8,Recent public Bangladesh playlist index,https://github.com/subirkumarpaul/Subirmaxpro/blob/main/Subirmaxpro,srknowapp.ncare.live,,,WORKING,200,application/vnd.apple.mpegurl,HLS,SOURCE_CLAIM,YES,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:55,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
SRK TV,SRK TV,General,https://play.google.com/store/apps/details?id=com.srktvplus,https://play.google.com/store/apps/details?id=com.srktvplus,SRK TV official app,,play.google.com,,,HTML_ONLY,,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:03,Official SRK TV app reference; not a direct stream.
SRK TV,SRK TV,General,https://tvsen5.aynaott.com/srk/index.m3u8,https://tvsen5.aynaott.com/srk/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:00:04,
Sangeet Bangla,Sangeet Bangla,General,http://bdiptv.net:8080/SangeetBangla/tracks-v1a1/mono.m3u8,http://bdiptv.net:8080/SangeetBangla/tracks-v1a1/mono.m3u8,bdix-bangladesh-working.csv,,bdiptv.net:8080,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:54,
Sangeet Bangla,Sangeet Bangla,General,http://bdiptv.net:8080/SangeetBangla/tracks-v1a1/mono.m3u8?token=86cb70d9b8b5470888b74e922eb358686fa74d22-8369d0bbaa3b8a48b44b300511e9aaf0-1629049396-1629038596,http://bdiptv.net:8080/SangeetBangla/tracks-v1a1/mono.m3u8?token=86cb70d9b8b5470888b74e922eb358686fa74d22-8369d0bbaa3b8a48b44b300511e9aaf0-1629049396-1629038596,bd-playlist-test-results.csv,,bdiptv.net:8080,reports\bd-playlist-test-results.csv,,OFFLINE,Network Error,,,NO,NO,,YES,,NO,NO,,NO,,Y,2026-08-20T14:02:52,
Sangeet Bangla,Sangeet Bangla,General,https://tvsen5.aynaott.com/sangeetbangla/index.m3u8,https://tvsen5.aynaott.com/sangeetbangla/index.m3u8,bd-playlist-test-results.csv,,tvsen5.aynaott.com,reports\bd-playlist-test-results.csv,,OFFLINE,404,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T14:02:50,
Sangsad TV,Sangsad TV,General,http://103.119.94.254:8000/play/6410039758/index.m3u8,http://103.119.94.254:8000/play/6410039758/index.m3u8,Public BDIX playlist,https://sultanovic.info/forum/25-2339-97,103.119.94.254:8000,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:24:01,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
Sangsad TV,Sangsad TV,Government,http://210.4.72.204:1935/BTVSangsad/BTVSangsad.stream/playlist.m3u8,http://210.4.72.204:1935/BTVSangsad/BTVSangsad.stream/playlist.m3u8,bd-playlist-test-results.csv,https://btv.gov.bd/pages/static-pages/6922e073933eb65569e271e2,210.4.72.204:1935,reports\bd-playlist-test-results.csv,,OFFLINE,timed out,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T13:59:38,Official BTV page confirms Sangsad Television identity/FTA satellite service; current HLS candidates remain offline.
Sangsad TV,Sangsad TV,Government,http://27.147.156.14:1935/BTVSangsad/BTVSangsad.stream/playlist.m3u8,http://27.147.156.14:1935/BTVSangsad/BTVSangsad.stream/playlist.m3u8,BDIX IP,,27.147.156.14:1935,bdix-bangladesh-working.csv,,OFFLINE,Network Error,,,NO,NO,,NO,,NO,NO,,NO,,Y,2026-08-20T13:59:27,Previously failed from the tested BDIX connection.
Sangsad TV,Sangsad TV,General,https://bdsl.jagobd.com:444/cZVydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZT00U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/songsodtv-world.stream/chunks.m3u8,https://bdsl.jagobd.com:444/cZVydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZT00U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/songsodtv-world.stream/chunks.m3u8,Public Bangladesh playlist index,https://github.com/wukuy/IPTV2021-1/blob/main/IPTV2021,bdsl.jagobd.com:444,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:15:07,Public/open candidate added for local testing. No authentication bypass used. Redistribution/hosting rights are not established; do not publish solely because it is reachable.
Sangsad TV,Sangsad TV,General,https://bol.iptv.digijadoo.net/live/sangsad_tv/chunks.m3u8,https://bol.iptv.digijadoo.net/live/sangsad_tv/chunks.m3u8,Public IPTV index,https://gist.github.com/omarufulislam/ce723f927d6084a7fa153753a29a5bd2,bol.iptv.digijadoo.net,,,OFFLINE,,,,SOURCE_CLAIM,NO,,NO,,NO,NO,,NO,,YES,2026-08-20T14:23:59,"Public/open candidate only. No credential, cookie, DRM, MAC/device, or subscription bypass used. Public reachability does not establish redistribution rights."
